"Ano-calendário";"CNPJ";"Razão Social";"Nome Fantasia";"Código CNAE";"CNAE";"Município";"UF";"Valor Renúncia Fiscal (R$)"
"2024";"28952647000213";"KONSULTARE CONSULTORIA REPRESENTACAO E SERVICOS LTDA";"KONSULTARE";"46192";"Representantes comerciais e agentes do comércio de mercadorias em geral não especializado";"ITAJAÍ";"SC";"43016,00"
"2024";"43135107000150";"GOLDEN DOME COMERCIO DE EQUIPAMENTOS TATICOS LTDA";"GOLDEN DOME";"46699";"Comércio atacadista de máquinas, aparelhos e equipamentos não especificados anteriormente; partes e peças";"MAUÁ";"SP";"43001,00"
"2024";"46299254000153";"FLYNOW TAXI AEREO LTDA";"FIRST TAXI AEREO";"51129";"Transporte aéreo de passageiros não-regular";"JUNDIAÍ";"SP";"42999,00"
"2024";"04214539000102";"MAGMA BRASIL IMPORTACAO E EXPORTACAO LTDA";"";"30121";"Construção de embarcações para esporte e lazer";"PORTO BELO";"SC";"42995,00"
"2024";"29865965000129";"PACKERS SERVICES EM GAS E PETROLEO SOC LTDA";"PACKERS SERVICES";"77390";"Aluguel de máquinas e equipamentos não especificados anteriormente";"ARACAJU";"SE";"42959,00"
"2024";"08641174000145";"BIORGANICA PRODUTOS ORGANICOS LTDA";"";"10627";"Moagem de trigo e fabricação de derivados";"REALEZA";"PR";"42828,00"
"2024";"06228000000120";"VK TRADING IMPORTACAO E EXPORTACAO LTDA";"";"46397";"Comércio atacadista de produtos alimentícios em geral";"RIO DE JANEIRO";"RJ";"42828,00"
"2024";"09350944000163";"CAIS DO ATLANTICO INDUSTRIA E COMERCIO DE PESCADOS LTDA";"";"10201";"Preservação do pescado e fabricação de produtos do pescado";"LAGUNA";"SC";"42809,00"
"2024";"03487883000102";"VETOR COMERCIO INTERNACIONAL LTDA";"";"47733";"Comércio varejista de artigos médicos e ortopédicos";"NOVA LIMA";"MG";"42765,00"
"2024";"27275324000199";"SUPER IMPORTADORA SOLUCOES AEROESPACIAIS LTDA";"SUPER IMPORTADORA";"74901";"Atividades profissionais, científicas e técnicas não especificadas anteriormente";"SÃO JOSÉ DOS CAMPOS";"SP";"42664,00"
"2024";"04058136000103";"TG MED COMERCIO IMPORTACAO, EXPORTACAO, FABRICACAO E DISTRIBUICAO DE PRODUTOS MEDICOS LTDA.";"";"46648";"Comércio atacadista de máquinas, aparelhos e equipamentos para uso odonto-médico-hospitalar; partes e peças";"BARUERI";"SP";"42652,00"
"2024";"31549316000160";"JH ITALIA COMERCIO DE ALIMENTOS LTDA";"";"47296";"Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente; produtos do fumo";"RIO DE JANEIRO";"RJ";"42652,00"
"2024";"10479510000490";"SARENS BRASIL LOCACAO DE EQUIPAMENTOS PARA CONSTRUCAO LTDA.";"";"00000";"Sem informação";"NITERÓI";"RJ";"42646,00"
"2024";"00394452046782";"COMANDO DO EXERCITO";"BASE ADM C COM G E EX";"84221";"Defesa";"BRASÍLIA";"DF";"42575,00"
"2024";"13901597000430";"TEA MARKET COMERCIO DE CHAS LTDA";"";"46371";"Comércio atacadista especializado em produtos alimentícios não especificados anteriormente";"ITAJAÍ";"SC";"42575,00"
"2024";"36638639000144";"HMMG STORE DISTRIBUIDORA LTDA.";"HMMG STORE DISTRIBUIDORA LTDA.";"47237";"Comércio varejista de bebidas";"SÃO PAULO";"SP";"42534,00"
"2024";"87203121000119";"DOMPEL INDUSTRIA PLASTICA E METALURGICA LTDA";"";"31039";"Fabricação de móveis de outros materiais, exceto madeira e metal";"CAXIAS DO SUL";"RS";"42502,00"
"2024";"09567194000186";"FRIGORIFICO PALMEIRA LTDA";"M H CARNES";"10112";"Abate de reses, exceto suínos";"PALMEIRA";"SC";"42457,00"
"2024";"07526557010334";"AMBEV S.A.";"FILIAL ALUMINIO";"25918";"Fabricação de embalagens metálicas";"SETE LAGOAS";"MG";"42444,00"
"2024";"11681446000307";"MERZ FARMACEUTICA COMERCIAL LTDA.";"";"46443";"Comércio atacadista de produtos farmacêuticos para uso humano e veterinário";"VINHEDO";"SP";"42420,00"
"2024";"83335448000193";"IMPLANTUS COMERCIO E REPRESENTACAO DE PRODUTOS HOSPITALARES LTDA.";"IMPLANTUS MATERIAIS CIRURGICOS";"46451";"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, ortopédico e odontológico";"BELÉM";"PA";"42386,00"
"2024";"11834081000656";"SAO PEDRO DE ALCANTARA IMPORTACAO E EXPORTACAO DE TECIDOS LTDA";"FEIRATEX";"13405";"Acabamentos em fios, tecidos e artefatos têxteis";"FORTALEZA";"CE";"42379,00"
"2024";"43514694000198";"ROLOTIPO IND E COM ART DEBORRACHA E PLASTICOS LTDA";"";"22196";"Fabricação de artefatos de borracha não especificados anteriormente";"GUARULHOS";"SP";"42374,00"
"2024";"06099967000159";"ASTRO 34 COMERCIO E SERVICOS LTDA";"";"46699";"Comércio atacadista de máquinas, aparelhos e equipamentos não especificados anteriormente; partes e peças";"EMBU";"SP";"42360,00"
"2024";"06136910000344";"OBRA PRIMA IMPORTADORA E EXPORTADORA E COMERCIO DE ALIMENTOS LTDA";"";"46354";"Comércio atacadista de bebidas";"FAZENDA RIO GRANDE";"PR";"42284,00"
"2024";"02945870000320";"OMEGA-INDUSTRIA, COMERCIO, DESENVOLVIMENTO DE SISTEMA E INTELIGENCIA ARTIFICIAL LTDA";"OMEGA SERVICE";"00000";"Sem informação";"PINHAIS";"PR";"42273,00"
"2024";"05383915000147";"ACARTOCENTER CONSTRUCAO A SECO LTDA";"DRYSTORE SOLUCOES EM CONSTRUCAO A SECO";"47440";"Comércio varejista de ferragens, madeira e materiais de construção";"PORTO ALEGRE";"RS";"42204,00"
"2024";"03434855000119";"AERZEN DO BRASIL LTDA.";"AERZEN DO BRASIL";"28143";"Fabricação de compressores";"JUNDIAÍ";"SP";"42200,00"
"2024";"61201091000118";"DROPSA DO BRASIL INDUSTRIA E COMERCIO LTDA";"";"46893";"Comércio atacadista especializado de outros produtos intermediários não especificados anteriormente";"SÃO PAULO";"SP";"42197,00"
"2024";"51603942000103";"ARPOL RED SPOT TINTAS LTDA";"";"20711";"Fabricação de tintas, vernizes, esmaltes e lacas";"OSASCO";"SP";"42162,00"
"2024";"15288403000155";"METALURGICA AWM LTDA";"";"24521";"Fundição de metais não-ferrosos e suas ligas";"MONTE ALEGRE DO SUL";"SP";"42128,00"
"2024";"64094154000172";"CORNING BRASIL INDUSTRIA E COMERCIO LTDA";"";"46451";"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, ortopédico e odontológico";"SÃO PAULO";"SP";"42124,00"
"2024";"19043440000235";"NOVA MEGA G ATACADISTA DE ALIMENTOS S.A.";"MEGA G ALIMENTOS";"46397";"Comércio atacadista de produtos alimentícios em geral";"VARGEM GRANDE PAULISTA";"SP";"42115,00"
"2024";"27865757006054";"GLOBO COMUNICACAO E PARTICIPACOES S/A";"GLOBOPAR, TV GLOBO, REDE GLOBO E GLOBO.COM";"60217";"Atividades de televisão aberta";"RECIFE";"PE";"42109,00"
"2024";"07483401000512";"TOTAL BIOTECNOLOGIA INDUSTRIA E COMERCIO S/A";"";"46834";"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo";"VINHEDO";"SP";"42105,00"
"2024";"41194659000103";"EUROGREEN DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA";"EUROGREEN";"46451";"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, ortopédico e odontológico";"SÃO PAULO";"SP";"42103,00"
"2024";"11666018000305";"M DISTRIBUICAO E MATERIAIS DE CONSTRUCAO LTDA";"TRIAL ELETRICOS";"46796";"Comércio atacadista especializado de materiais de construção não especificados anteriormente e de materiais de construção em geral";"BOA VISTA";"RR";"42067,00"
"2024";"01025974000192";"VINCULA INDUSTRIA, COMERCIO, IMPORTACAO E EXPORTACAO DE IMPLANTES S.A.";"VINCULA";"32507";"Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos";"RIO CLARO";"SP";"42061,00"
"2024";"79416541000155";"RAMPINELLI ALIMENTOS LTDA";"RAMPINELLI ALIMENTOS";"10619";"Beneficiamento de arroz e fabricação de produtos do arroz";"FORQUILHINHA";"SC";"42060,00"
"2024";"23515749000177";"SZ PLASTICOS E MATERIAIS ELETRICOS LTDA";"GRUPO SZ";"22293";"Fabricação de artefatos de material plástico não especificados anteriormente";"GUARAMIRIM";"SC";"42028,00"
"2024";"03750630000414";"FRIGORIFICO FRANGO DOURADO LTDA";"FRIGORIFICO FRANGO DOURADO";"10201";"Preservação do pescado e fabricação de produtos do pescado";"CARPINA";"PE";"41915,00"
"2024";"51429026000190";"ABZ INVESTIMENTOS LTDA";"ABZ INVESTIMENTOS";"93298";"Atividades de recreação e lazer não especificadas anteriormente";"FORTALEZA";"CE";"41881,00"
"2024";"89844922000784";"FELTRIN SEMENTES LTDA.";"";"72100";"Pesquisa e desenvolvimento experimental em ciências físicas e naturais";"JAGUARIÚNA";"SP";"41828,00"
"2024";"89463822000899";"LUPATECH S.A.";"LUPATECH FIBER LINERS";"00000";"Sem informação";"FELIZ";"RS";"41825,00"
"2024";"00973608000100";"HOMEMADE ALIMENTOS LTDA.";"";"10317";"Fabricação de conservas de frutas";"ITUPEVA";"SP";"41778,00"
"2024";"28133664000148";"RZK ENERGIA S.A.";"RZK ENERGIA";"00000";"Sem informação";"SÃO PAULO";"SP";"41732,00"
"2024";"03177596000198";"GAMMA COMERCIO IMPORTACAO EXPORTACAO LTDA";"GAMMA COMERCIO IMPORTACAO & EXPORTACAO.";"46443";"Comércio atacadista de produtos farmacêuticos para uso humano e veterinário";"SÃO PAULO";"SP";"41669,00"
"2024";"05898253000229";"GREEN DISTRIBUICAO IMPORTACAO E EXPORTACAO LTDA";"SUPERIA TRADING SOLUTIONS";"46893";"Comércio atacadista especializado de outros produtos intermediários não especificados anteriormente";"ITAJAÍ";"SC";"41659,00"
"2024";"07109461000146";"CAMFIL LATINOAMERICA LTDA.";"";"28291";"Fabricação de máquinas e equipamentos de uso geral não especificados anteriormente";"JAGUARIÚNA";"SP";"41658,00"
"2024";"48994494000101";"HCR AMERICA LTDA";"";"46630";"Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças";"GUARULHOS";"SP";"41630,00"
"2024";"02047867000128";"RADICI PLASTICS LTDA.";"";"22293";"Fabricação de artefatos de material plástico não especificados anteriormente";"ARAÇARIGUAMA";"SP";"41611,00"
"2024";"09035854000188";"LTX COMERCIO DE PRODUTOS OPTICOS LTDA";"VIVA BRASIL PRODUTOS OPTICOS";"46451";"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, ortopédico e odontológico";"SÃO PAULO";"SP";"41602,00"
"2024";"37037661000100";"DAROLT TEXTIL LTDA";"";"22218";"Fabricação de laminados planos e tubulares de material plástico";"AURORA";"SC";"41602,00"
"2024";"21042390000485";"BERACA INGREDIENTES NATURAIS LTDA.";"";"20991";"Fabricação de produtos químicos não especificados anteriormente";"SUZANO";"SP";"41600,00"
"2024";"42531971000108";"AGG LTDA";"AGG COMERCIO E SERVICOS LTDA";"47423";"Comércio varejista de material elétrico";"MANAUS";"AM";"41593,00"
"2024";"02023888000103";"A F C GEOFISICA LTDA";"A F C GEOFISICA";"71197";"Atividades técnicas relacionadas à arquitetura e engenharia";"PORTO ALEGRE";"RS";"41575,00"
"2024";"80897432000186";"FUNDACAO DE APOIO AO DESENVOLVIMENTO CIENTIFICO DA UNIVERSIDADE ESTADUAL DE MARINGA - FADEC-UEM";"FADEC";"85503";"Atividades de apoio à educação";"MARINGÁ";"PR";"41534,00"
"2024";"68567650000157";"S S WHITE ARTIGOS DENTARIOS S/A";"";"32507";"Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos";"RIO DE JANEIRO";"RJ";"41531,00"
"2024";"29435005006160";"ESHO EMPRESA DE SERVICOS HOSPITALARES S.A.";"HOSPITAL SAMARITANO";"86101";"Atividades de atendimento hospitalar";"RIO DE JANEIRO";"RJ";"41501,00"
"2024";"15379804000200";"COMERCIAL BRASIL ATACADISTA DE PRODUTOS ALIMENTICIOS LTDA";"";"46915";"Comércio atacadista de mercadorias em geral, com predominância de produtos alimentícios";"GUARULHOS";"SP";"41494,00"
"2024";"30033981000134";"CAFFETTORE IMPORTACAO E COMERCIO DE CAPSULAS DE CAFE LTDA";"";"47296";"Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente; produtos do fumo";"CURITIBA";"PR";"41482,00"
"2024";"03501139000107";"JADON-EXPORT COMERCIO IMPORTACAO E EXPORTACAO LTDA.";"";"46915";"Comércio atacadista de mercadorias em geral, com predominância de produtos alimentícios";"MARINGÁ";"PR";"41477,00"
"2024";"03951240000160";"OSSEA TECHNOLOGY INDUSTRIA E COMERCIO LTDA";"";"32507";"Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos";"CAMPINAS";"SP";"41416,00"
"2024";"05075877000165";"OMP DO BRASIL LTDA";"";"31039";"Fabricação de móveis de outros materiais, exceto madeira e metal";"FLORES DA CUNHA";"RS";"41413,00"
"2024";"03359558000156";"VGBRAS IMPORTACAO E COMERCIO LTDA";"VGBRAS";"46451";"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, ortopédico e odontológico";"BELO HORIZONTE";"MG";"41365,00"
"2024";"23744944000179";"F&M SOLUTIONS LTDA";"";"70204";"Atividades de consultoria em gestão empresarial";"JARAGUÁ DO SUL";"SC";"41299,00"
"2024";"08947314000108";"CLAUDIANA DE ALMEIDA RODRIGUES IMPORTACAO E EXPORTACAO DE FERTILIZANTES LTDA";"SEIVA DO VALE";"47890";"Comércio varejista de outros produtos novos não especificados anteriormente";"PETROLINA";"PE";"41226,00"
"2024";"12940644000149";"CNT COMERCIO LTDA";"EASYCHEF FOODS";"46397";"Comércio atacadista de produtos alimentícios em geral";"ITAJAÍ";"SC";"41199,00"
"2024";"07735144000135";"ADLIPPERT DO BRASIL INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA";"LF QUIMICA";"20614";"Fabricação de sabões e detergentes sintéticos";"BOM RETIRO DO SUL";"RS";"41185,00"
"2024";"12441236000142";"MASTER ALIMENTOS LTDA";"MASTER";"46338";"Comércio atacadista de hortifrutigranjeiros";"CARIACICA";"ES";"41179,00"
"2024";"34776007000200";"SIEMENS BRASIL LTDA";"";"28291";"Fabricação de máquinas e equipamentos de uso geral não especificados anteriormente";"JUNDIAÍ";"SP";"41140,00"
"2024";"02098200000588";"LACTO LAB INDUSTRIA COMERCIO IMPORTACAO EXPORTACAO LTDA";"";"20291";"Fabricação de produtos químicos orgânicos não especificados anteriormente";"BELO HORIZONTE";"MG";"41090,00"
"2024";"70221114000147";"DHN BRASIL TRADE LTDA";"DHN BRASIL TRADE";"46371";"Comércio atacadista especializado em produtos alimentícios não especificados anteriormente";"SÃO PAULO";"SP";"41077,00"
"2024";"07293000000176";"CERAMFIX INDUSTRIA COMERCIO DE ARGAMASSAS E REJUNTES SA";"CERAMFIX";"00000";"Sem informação";"GASPAR";"SC";"41073,00"
"2024";"81408726000160";"MECANICA INDUSTRIAL TORNOSTEEL LTDA";"";"28330";"Fabricação de máquinas e equipamentos para a agricultura e pecuária, exceto para irrigação";"JANDAIA DO SUL";"PR";"41006,00"
"2024";"45935221000190";"WENDA INGREDIENTS LATAM LTDA";"*****";"46397";"Comércio atacadista de produtos alimentícios em geral";"ITAJAÍ";"SC";"40998,00"
"2024";"07480811000186";"CMI BRASIL SERVICOS DE MANUTENCAO DE EQUIPAMENTOS INDUSTRIAIS LTDA.";"JOHN COCKERILL BRASIL";"00000";"Sem informação";"JOINVILLE";"SC";"40965,00"
"2024";"88634977002074";"SOPRANO INDUSTRIA ELETROMETALURGICA LTDA";"";"27325";"Fabricação de material elétrico para instalações em circuito de consumo";"CAXIAS DO SUL";"RS";"40956,00"
"2024";"68349000000216";"ARLANDA IMPORTACAO E EXPORTACAO LTDA";"";"46460";"Comércio atacadista de cosméticos, produtos de perfumaria e de higiene pessoal";"VARGINHA";"MG";"40935,00"
"2024";"05683277001402";"O TELHAR AGROPECUARIA LTDA";"FAZENDA PIRAPO";"01156";"Cultivo de soja";"SÃO JOSÉ DO RIO CLARO";"MT";"40921,00"
"2024";"01881662000180";"NORMEN INDUSTRIA E COMERCIO DE CONEXOES E MANGUEIRAS LTDA";"";"22196";"Fabricação de artefatos de borracha não especificados anteriormente";"JUNDIAÍ";"SP";"40869,00"
"2024";"03439223000148";"NT INDUSTRIA E COMERCIO DE PANIFICACAO LTDA";"NT DISTRIBUIDORA";"10911";"Fabricação de produtos de panificação";"MANAUS";"AM";"40863,00"
"2024";"08626569000179";"IBMG MINERACAO COMERCIO E INDUSTRIA LTDA";"IBMG";"08100";"Extração de pedra, areia e argila";"BELMONTE";"BA";"40810,00"
"2024";"14119602000177";"INTERPRINT DO BRASIL INDUSTRIA DE PAPEIS DECORATIVOS LTDA.";"INTERPRINTDECOR";"17494";"Fabricação de produtos de pastas celulósicas, papel, cartolina, papel-cartão e papelão ondulado não especificados anteriormente";"SÃO JOSÉ DOS PINHAIS";"PR";"40767,00"
"2024";"07722779000106";"FUNDACAO UNIVERSIDADE FEDERAL DO ABC - UFABC";"UNIVERSIDADE FEDERAL DO ABC";"85317";"Educação superior - graduação";"SANTO ANDRÉ";"SP";"40699,00"
"2024";"07175725003002";"WEG EQUIPAMENTOS ELETRICOS S/A";"WEG EQUIPAMENTOS ELETRICOS S/A";"27104";"Fabricação de geradores, transformadores e motores elétricos";"GRAVATAÍ";"RS";"40666,00"
"2024";"13536632001783";"NORDEX ENERGY BRASIL - COMERCIO E INDUSTRIA DE EQUIPAMENTOS LTDA";"";"00000";"Sem informação";"LAJES";"RN";"40651,00"
"2024";"36498229000145";"SIKA MBCC BRASIL INDUSTRIA E COMERCIO DE QUIMICOS PARA CONSTRUCAO LTDA.";"";"20932";"Fabricação de aditivos de uso industrial";"SÃO PAULO";"SP";"40619,00"
"2024";"55495444000137";"INDUSTRIA DE CALCADOS KARLITO S LTDA";"";"15319";"Fabricação de calçados de couro";"FRANCA";"SP";"40614,00"
"2024";"36582272000194";"D. R. DA CRUZ LTDA";"DA CRUZ DESTILADOS";"11119";"Fabricação de aguardentes e outras bebidas destiladas";"MANAUS";"AM";"40589,00"
"2024";"05408634000100";"PRISMA MEDICAL LTDA";"";"46451";"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, ortopédico e odontológico";"RIBEIRÃO PRETO";"SP";"40495,00"
"2024";"43594292000302";"TEC MAX TECNOLOGIA EM COMPUTACAO LTDA";"TEC MAX TECNOLOGIA";"00000";"Sem informação";"CARUARU";"PE";"40420,00"
"2024";"07590484000115";"FENCO - USINAGEM E FERRAMENTARIA LTDA";"";"25390";"Serviços de usinagem, solda, tratamento e revestimento em metais";"VÁRZEA PAULISTA";"SP";"40387,00"
"2024";"11277676000143";"D. VASCONCELOS";"FOCUS DO BRASIL";"46630";"Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças";"MANAUS";"AM";"40352,00"
"2024";"10426974000195";"POINTER DO BRASIL COMERCIAL LTDA";"POINTER CIELO TECNOLOGIA";"74901";"Atividades profissionais, científicas e técnicas não especificadas anteriormente";"BARUERI";"SP";"40336,00"
"2024";"17882489000175";"GEOFORCE DO BRASIL SERVICOS DE RASTREAMENTO LTDA";"";"80200";"Atividades de monitoramento de sistemas de segurança";"MACAÉ";"RJ";"40333,00"
"2024";"15666353000283";"HILARION TRADING IMPORTACAO E EXPORTACAO LTDA";"";"46893";"Comércio atacadista especializado de outros produtos intermediários não especificados anteriormente";"ITAJAÍ";"SC";"40320,00"
"2024";"09519473000174";"BRASBOL IMPORTADORA E EXPORTADORA LTDA";"BRASBOL";"46320";"Comércio atacadista de cereais e leguminosas beneficiados, farinhas, amidos e féculas";"SÃO PAULO";"SP";"40268,00"
"2024";"33107844000195";"SFG COMERCIO E REPRESENTACOES DE IMPRESSORAS LTDA";"BRASILTECH SOLUCOES DIGITAIS";"46516";"Comércio atacadista de computadores, periféricos e suprimentos de informática";"BLUMENAU";"SC";"40262,00"
"2024";"01776765000180";"MUBEA DO BRASIL LTDA";"";"29492";"Fabricação de peças e acessórios para veículos automotores não especificados anteriormente";"TAUBATÉ";"SP";"40254,00"
"2024";"04961763000150";"TOSCANA COMERCIO IMPORTACAO E EXPORTACAO DE ALIMENTOS LTDA";"";"46397";"Comércio atacadista de produtos alimentícios em geral";"SÃO PAULO";"SP";"40237,00"
"2024";"43664316000190";"BLUEMAK BRASIL MAQUINAS E AUTOMACAO LTDA";"BLUEMAK BRASIL";"46630";"Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças";"SÃO PAULO";"SP";"40213,00"
"2024";"17341092000176";"CARGO COVER INDUSTRIA, COMERCIO DE ACESSORIOS AUTOMOTIVOS E IMPORTACAO LTDA.";"";"46494";"Comércio atacadista de equipamentos e artigos de uso pessoal e doméstico não especificados anteriormente";"PORTO ALEGRE";"RS";"40209,00"
"2024";"10395462000109";"BIGUA ALIMENTOS INDUSTRIA E COMERCIO LTDA";"";"46397";"Comércio atacadista de produtos alimentícios em geral";"POMERODE";"SC";"40167,00"
"2024";"04534053000143";"FUNDACAO DE MEDICINA TROPICAL * DOUTOR HEITOR VIEIRA DOURADO *";"FMT";"86909";"Atividades de atenção à saúde humana não especificadas anteriormente";"MANAUS";"AM";"40121,00"
"2024";"12433137000119";"INSTITUTO D'OR DE PESQUISA E ENSINO";"";"72100";"Pesquisa e desenvolvimento experimental em ciências físicas e naturais";"RIO DE JANEIRO";"RJ";"40083,00"
"2024";"44020414000158";"SB SPORTS GESTAO ESPORTIVA LTDA";"SB SPORTS";"93115";"Gestão de instalações de esportes";"JOINVILLE";"SC";"40050,00"
"2024";"08304698000736";"HASS & ARRUDA LTDA";"ZOOFERTIL";"46443";"Comércio atacadista de produtos farmacêuticos para uso humano e veterinário";"ITAJAÍ";"SC";"39849,00"
